"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRF15","OUT010",571.378409616934
"FDV27","OUT027",2910.67095281496
"NCJ06","OUT049",1994.26807236434
"FDN02","OUT018",2962.00265909547
"FDQ51","OUT049",928.789391024821
"FDQ07","OUT017",3654.01485398852
"FDS45","OUT049",1822.49296679559
"NCJ06","OUT045",1855.26065718244
"FDD36","OUT035",2019.48376614141
"FDY25","OUT045",2849.27551543448
"FDU52","OUT046",2484.8325529133
"DRK47","OUT017",3661.30151333445
"NCL30","OUT017",2124.38238934355
"FDN22","OUT035",4122.41113518755
"NCF30","OUT027",3420.54778427326
"FDK03","OUT035",4214.34818555395
"FDT45","OUT017",1017.82514617563
"NCC54","OUT027",5189.0840249216
"FDP08","OUT018",2858.07601695895
"FDU44","OUT046",2662.5731679094
"DRG39","OUT035",1021.9493538452
"FDU32","OUT049",2055.40885476288
"FDY27","OUT049",2953.46093231604
"NCP54","OUT013",1973.66556627258
"NCZ41","OUT049",2084.64823570593
"DRL49","OUT013",2314.55818117947
"FDI05","OUT018",984.529916699317
"FDY56","OUT045",3557.02959946965
"DRC13","OUT013",2046.38302567108
"NCV29","OUT017",2944.63715864684
"FDR24","OUT049",1565.52967678647
"FDZ34","OUT018",2756.07275106095
"FDP37","OUT035",2147.35392868225
"FDX08","OUT027",4344.24604005761
"FDS57","OUT045",2199.46985676655
"NCG18","OUT049",1723.29259671224
"FDK25","OUT018",2441.7744384897
"FDH53","OUT049",1451.6286644815
"DRI59","OUT018",3224.08453152565
"FDA52","OUT046",2852.16081513679
"FDT20","OUT010",-1213.07339142323
"FDE36","OUT019",745.586894379677
"FDI24","OUT017",2878.55701246323
"FDB28","OUT018",2884.5255887753
"FDV11","OUT017",2960.05042208796
"FDP01","OUT046",2521.36690198024
"FDD34","OUT027",4038.51420292391
"FDJ50","OUT027",2326.24696594555
"FDZ44","OUT013",1935.56259056241
"DRO59","OUT035",1357.6907911225
"DRB48","OUT045",641.156728076352
"FDR21","OUT018",2510.61312068617
"NCE42","OUT010",1805.17317427542
"FDO23","OUT046",1503.89276699213
"NCE30","OUT018",3042.39355199823
"FDQ22","OUT035",796.434278262771
"FDY01","OUT045",1795.62839413595
"FDS08","OUT017",2942.19037702763
"FDG28","OUT018",3641.19834764481
"FDQ51","OUT018",588.967164724559
"FDB05","OUT017",4018.45293485303
"FDO56","OUT049",2006.10382098102
"FDE02","OUT018",1186.73484017027
"FDN45","OUT017",3605.91684888075
"FDS09","OUT013",885.165040475168
"NCA54","OUT018",2590.4195856681
"FDP09","OUT010",1477.98707577077
"FDC53","OUT045",1540.72614859449
"NCM55","OUT017",3043.06282136311
"FDL09","OUT018",2438.73319548154
"FDA11","OUT019",-387.73853384395
"FDA50","OUT045",1464.86933461709
"FDC23","OUT017",2957.46854760928
"FDE22","OUT049",2639.15304961797
"FDD23","OUT046",3018.16122696816
"NCA29","OUT049",2831.81994495119
"FDK38","OUT046",2365.48890015344
"DRC13","OUT046",1974.54041912871
"NCP43","OUT049",2930.6289295825
"FDX28","OUT049",1679.83799230907
"FDF08","OUT049",1589.96004265906
"FDZ33","OUT046",2391.30192603472
"FDD10","OUT049",2977.53604532351
"FDO58","OUT017",2697.82782122372
"FDI50","OUT017",3769.5030841962
"FDO58","OUT045",2588.25151729412
"FDX08","OUT013",2928.04497132297
"NCK17","OUT010",-1204.72495248976
"FDF39","OUT035",4316.80637440637
"FDU45","OUT010",-52.515386440018
"NCJ18","OUT018",1553.28732699578
"DRC27","OUT019",1975.92291534764
"DRC25","OUT035",1504.39974995505
"FDU59","OUT035",2709.61837573817
"FDU28","OUT035",3182.57653320477
"NCP30","OUT046",692.645424019292
"FDB39","OUT018",653.768239666643
"FDE41","OUT013",1461.20104244148
"DRH11","OUT010",-973.835197179099
"FDA58","OUT045",3647.22212873945
"FDU50","OUT046",1893.87854295933
"FDM34","OUT013",2089.04021282139
"FDM44","OUT027",3099.3502515174
"FDR39","OUT045",2868.26303296573
"FDM25","OUT045",2785.18401211582
"FDQ49","OUT049",2648.19727169034
"DRH25","OUT018",589.316217417597
"FDM09","OUT027",4203.40359142711
"FDL44","OUT019",708.950352398653
"NCR42","OUT018",271.183858558372
"DRL59","OUT046",881.573359999435
"FDX43","OUT013",2720.11920470252
"DRK47","OUT010",1665.28318808707
"FDU48","OUT018",1814.90988960842
"FDY12","OUT045",801.777314829699
"NCN43","OUT018",1663.86138562728
"NCM55","OUT018",2624.72612403288
"FDQ21","OUT027",3417.60852083376
"FDX13","OUT035",4090.82764866114
"NCK30","OUT027",5409.04724446821
"FDG20","OUT049",2921.5317152817
"DRG27","OUT017",770.086277247005
"FDY14","OUT018",3881.49045876801
"FDP59","OUT035",1837.46130397983
"FDU60","OUT017",2834.19528200162
"NCC18","OUT019",789.128523697597
"DRJ39","OUT017",3540.97868184944
"FDS07","OUT049",1908.2177956532
"FDM08","OUT027",5004.4247174573
"FDP51","OUT045",1901.88889387197
"FDU16","OUT035",1505.68644893973
"FDH12","OUT013",1728.49118518946
"DRE48","OUT010",1219.2624276462
"NCL42","OUT027",5273.9782419553
"FDR21","OUT045",2765.4229419326
"NCW29","OUT035",2216.06308352732
"FDO11","OUT013",4025.20816504715
"NCM31","OUT049",2334.1610755232
"FDV35","OUT019",577.74311462046
"FDF58","OUT017",1129.78237425739
"NCE43","OUT049",2760.0708698648
"FDA02","OUT035",2503.25603715444
"DRL37","OUT010",-1149.2526886064
"FDR24","OUT018",1227.22480589566
"FDW59","OUT049",1452.365950284
"FDS22","OUT049",899.061830552481
"FDW24","OUT017",939.126937646574
"FDU24","OUT035",1684.41326204528
"FDA21","OUT027",4415.93930151154
"FDH58","OUT027",3318.05817915123
"FDW36","OUT018",1384.85145037487
"FDI45","OUT027",4220.17298282845
"FDU01","OUT018",2722.39531960334
"FDF35","OUT027",3173.02067008086
"FDU43","OUT019",1893.34064775528
"FDE24","OUT019",406.696748039235
"FDK50","OUT049",2702.61217249562
"FDG31","OUT045",995.914994195171
"FDC60","OUT045",1419.538672269
"FDL36","OUT013",1479.90804736874
"FDP21","OUT013",3085.88751822867
"FDW16","OUT045",1440.49579788456
"FDX02","OUT017",3653.77265314228
"FDQ58","OUT027",3921.6512819893
"FDT51","OUT046",1837.93278174269
"FDD59","OUT049",1410.79306705104
"NCM42","OUT018",1450.98737183135
"FDA57","OUT018",414.5817781146
"FDZ48","OUT035",1927.02372230932
"FDE46","OUT045",2388.34584209357
"NCZ30","OUT019",22.9865866502366
"FDB56","OUT017",3136.61146438821
"FDA25","OUT027",3156.30262329003
"FDD20","OUT013",2042.44792415379
"FDL25","OUT013",1550.85948069597
"NCO18","OUT049",2899.62181588678
"FDJ45","OUT017",712.66763616734
"FDR12","OUT035",2900.4207954063
"NCF19","OUT010",-1104.15150265218
"FDK25","OUT046",2692.53458276479
"NCR17","OUT046",1816.00593248221
"FDC52","OUT046",2498.3800128082
"NCA54","OUT017",2968.67328579339
"FDR45","OUT010",1890.50433138809
"NCM19","OUT049",1885.68131979806
"FDF39","OUT027",5644.04470978946
"FDX23","OUT049",1651.88426374985
"FDD58","OUT027",3046.09712593021
"FDX28","OUT013",1628.63059440689
"NCD31","OUT013",2612.75754505278
"FDU57","OUT018",2164.52595997066
"FDI27","OUT046",830.120449973129
"NCM42","OUT046",1723.23313946408
"FDD32","OUT027",2814.48650794517
"FDI34","OUT013",3668.30862658203
"NCM29","OUT049",2147.49094367963
"FDG46","OUT018",1566.53812249895
"DRC01","OUT010",-1026.61289339821
"FDB15","OUT027",5577.39977740611
"NCA17","OUT027",3833.83817483647
"FDF10","OUT046",2399.20434106361
"FDR26","OUT027",4305.31029868526
"FDI02","OUT049",1911.18057202911
"NCM54","OUT010",125.587339410768
"FDF14","OUT013",2454.93604020549
"FDJ33","OUT010",70.9231412938501
"FDM20","OUT035",4022.25087775073
"FDC03","OUT027",4599.90838440479
"NCX05","OUT046",1840.0575527716
"NCM41","OUT027",2910.7904482174
"NCU29","OUT010",470.843218938728
"FDQ59","OUT017",1499.3191495059
"FDH46","OUT010",-215.300479917105
"FDH09","OUT013",891.724309879734
"NCD06","OUT045",697.922983008317
"FDC15","OUT035",2615.31528548617
"DRD37","OUT027",2204.39611405497
"FDT28","OUT027",3837.38279751731
"FDR28","OUT027",4103.18860227258
"FDT38","OUT017",1504.05096349527
"FDV34","OUT027",2717.26410264523
"FDY52","OUT035",1185.04219651658
"FDB34","OUT013",1423.6300376498
"DRL23","OUT018",1405.19365178606
"DRB24","OUT046",2467.97858909981
"FDJ50","OUT046",913.766226980672
"FDQ49","OUT035",2664.31739515255
"FDP20","OUT035",2137.39961186242
"FDV19","OUT027",4043.27938239739
"NCR54","OUT045",3028.84526898939
"FDO09","OUT010",2230.37200578903
"FDS57","OUT018",2006.32684477287
"FDN10","OUT049",1969.97901617123
"FDV23","OUT049",2092.78508221939
"FDY28","OUT049",3493.53707955423
"DRG51","OUT013",2628.2893106592
"FDD45","OUT019",-402.986216128491
"NCL18","OUT027",4467.685830618
"NCM29","OUT013",2091.60496330951
"FDF17","OUT027",4565.85339699624
"FDE22","OUT017",2683.74837730508
"FDQ22","OUT017",752.43702253339
"FDS01","OUT013",2897.1068030077
"FDW35","OUT027",2186.20707149204
"FDJ33","OUT046",2018.09830552411
"NCF54","OUT035",2859.30903075394
"FDE09","OUT013",1805.94013872512
"NCE06","OUT045",2488.59941813638
"DRH49","OUT049",1393.83086821248
"FDY43","OUT045",2657.23010072928
"NCT05","OUT017",4091.45864310751
"FDZ34","OUT045",2981.58751841694
"FDL38","OUT017",1559.84310446716
"FDZ31","OUT017",3159.07281522959
"FDR14","OUT035",1058.16252936614
"NCN54","OUT049",1358.2013533209
"NCC42","OUT027",3671.18318421296
"FDK08","OUT017",1737.20022393207
"FDP59","OUT013",1771.6371364231
"FDV22","OUT035",2698.53129978703
"FDD33","OUT035",3830.52777988765
"DRE60","OUT027",4992.63785482877
"FDK52","OUT046",3580.72880769749
"FDA02","OUT017",2500.89391489129
"FDM56","OUT049",1851.98861748892
"FDE57","OUT035",2426.12424449073
"FDM32","OUT045",1390.89462816919
"NCQ30","OUT027",3369.17346537087
"FDQ27","OUT027",3177.43838425866
"FDT60","OUT027",3430.67559878338
"FDU43","OUT049",3926.00159396075
"NCO55","OUT035",1820.876235554
"FDG02","OUT045",2981.25830188532
"FDJ28","OUT013",3066.52156077929
"FDP40","OUT045",1768.61548260952
"FDJ38","OUT045",3008.20397360942
"NCC54","OUT017",3876.28764475274
"NCZ41","OUT046",1983.15280404103
"FDK38","OUT019",493.495345863363
"FDU52","OUT013",2508.87743919612
"FDC40","OUT046",1294.39970872269
"NCR30","OUT017",1287.34020401374
"NCN18","OUT017",1850.77409089628
"FDB50","OUT035",1393.98895368386
"FDG04","OUT013",3029.66480190289
"FDR26","OUT035",2978.04806697761
"NCT17","OUT018",2697.02104004329
"FDX35","OUT027",5066.44468502343
"FDS12","OUT046",2011.45622542372
"NCZ29","OUT027",3426.01745362239
"FDB38","OUT010",737.171019448002
"FDP12","OUT013",710.877235211337
"FDP22","OUT046",901.435276481438
"FDS26","OUT018",3826.94349136484
"FDR52","OUT046",3090.69788926548
"DRJ13","OUT046",2566.2941475026
"FDU48","OUT027",3525.91034883359
"FDE29","OUT035",1125.20497087528
"NCT29","OUT049",2011.7934893157
"DRK37","OUT018",2705.25494300566
"FDK55","OUT046",1440.07470831681
"FDR07","OUT046",1559.45888626235
"FDO21","OUT027",5037.7014262786
"FDK46","OUT049",4191.89094059534
"FDB12","OUT045",1642.1931833878
"FDT31","OUT027",4469.24627879878
"FDJ33","OUT045",1951.27475553689
"FDC26","OUT027",3187.8352202734
"NCQ02","OUT045",2920.12962304765
"FDP08","OUT010",1212.64354374921
"FDB11","OUT027",5007.04823315241
"FDV55","OUT013",2384.29955654211
"FDW20","OUT049",2050.14371149387
"NCJ18","OUT019",-30.1647749560089
"FDC41","OUT018",935.5615473778
"FDE14","OUT027",3116.19243174395
"FDG35","OUT013",2874.09743517601
"FDF45","OUT035",1153.05415304517
"FDS19","OUT027",2751.87247250961
"FDS58","OUT019",700.776661859233
"FDA26","OUT017",3621.52393364613
"FDM32","OUT049",1531.44261107914
"FDL45","OUT046",2025.4709644253
"FDZ55","OUT049",2663.47008250204
"FDY37","OUT049",2410.03262340656
"FDO46","OUT046",3087.62518067997
"FDQ60","OUT046",1941.70608373692
"FDA19","OUT018",1802.41432056665
"FDL15","OUT046",2488.94988554722
"FDM10","OUT018",3078.0816015347
"NCL05","OUT017",807.484950087023
"DRK49","OUT010",-1180.88368138798
"NCE18","OUT027",5387.13657367284
"FDG40","OUT049",695.898283870937
"DRI59","OUT045",3427.99574647321
"FDK28","OUT035",4167.92492560236
"NCD06","OUT019",-1149.19663874035
"FDO11","OUT019",2102.10342168398
"FDK27","OUT046",1935.21253017505
"FDT43","OUT027",2308.74317755078
"FDD38","OUT018",1407.47138276726
"FDA16","OUT049",3566.42466706051
"FDL14","OUT027",3953.36811296896
"NCM17","OUT049",813.766052570488
"FDD20","OUT045",1932.45900225351
"FDA40","OUT045",1394.78457647468
"FDL43","OUT045",1219.54396708146
"FDV15","OUT045",1577.75190925102
"FDE52","OUT046",1506.62338111176
"NCL17","OUT010",392.323398082738
"NCJ31","OUT045",3659.84213540394
"FDR60","OUT045",1196.29913095036
"NCA18","OUT035",1966.59248209825
"FDS21","OUT027",2535.56411685681
"FDW09","OUT035",1456.50368496267
"FDL26","OUT035",2607.65220952335
"FDS47","OUT018",1152.55044081299
"FDC39","OUT046",3257.72963288956
"FDT51","OUT035",1977.14399925913
"FDK40","OUT035",4282.99819691994
"NCG19","OUT045",3611.96188299434
"FDZ07","OUT046",1073.22909308972
"FDF08","OUT027",2927.20574016369
"FDO04","OUT013",956.152039855619
"FDK41","OUT018",1052.92849858724
"FDP15","OUT049",4116.70139134517
"NCD43","OUT018",1386.04546546562
"NCP18","OUT013",2398.76663983237
"FDZ51","OUT046",1559.52028025349
"DRH13","OUT035",1867.62632442585
"FDF38","OUT045",670.979010451503
"NCI43","OUT045",753.153989441088
"FDM38","OUT027",2383.68368954589
"FDS03","OUT013",1102.21194121049
"DRJ47","OUT017",2819.06781369622
"FDT50","OUT010",-293.260021080479
"FDV02","OUT046",2767.16521502286
"NCG18","OUT017",1750.93148101602
"FDW52","OUT046",2677.75897204496
"FDS40","OUT035",774.386664748901
"FDN31","OUT017",3142.46923177778
"FDA37","OUT045",1938.9563290764
"FDA15","OUT046",3959.05506065894
"FDL39","OUT046",2937.15552291456
"FDJ53","OUT045",1880.8769123665
"FDX22","OUT013",3398.76848844798
"NCZ42","OUT045",3687.37192098237
"FDD56","OUT027",4291.22966652965
"FDD40","OUT017",3231.21188271101
"FDS50","OUT013",3519.32409270816
"NCN14","OUT013",2932.74178240421
"FDT15","OUT013",2996.05957880493
"NCS18","OUT027",3158.85074926712
"NCO26","OUT010",-85.8790997235517
"FDF58","OUT018",746.892975149121
"NCB19","OUT013",1397.37566766487
"FDH26","OUT017",2406.55310594351
"DRB24","OUT027",3885.08435493596
"FDA49","OUT018",1112.57134146495
"FDB32","OUT045",1495.01982241384
"FDI36","OUT017",3259.73167627769
"NCA17","OUT010",486.032157330291
"FDH22","OUT013",2005.11101329365
"NCM26","OUT018",2160.38558904168
"FDT15","OUT027",4413.82036428732
"FDB16","OUT018",1138.84969187679
"NCP54","OUT027",3397.58796576264
"FDJ36","OUT013",1692.31458327609
"FDO28","OUT045",1845.18234884548
"FDU09","OUT013",969.968808064037
"FDF29","OUT017",2195.71579257804
"FDY08","OUT013",2310.27890773951
"DRJ59","OUT018",352.032991270643
"FDT23","OUT027",2778.83860250216
"FDU15","OUT018",427.76944046155
"FDT47","OUT013",1640.68369555052
"FDI53","OUT019",736.481800655177
"FDR59","OUT018",3890.23885197098
"FDD53","OUT035",835.775984244314
"FDY51","OUT017",3573.52208338125
"FDT04","OUT049",737.13820868066
"FDU51","OUT049",2950.81617280642
"FDG14","OUT035",2608.1970053272
"NCU06","OUT045",3554.07112623191
"DRG25","OUT046",2958.05673016198
"DRH49","OUT035",1485.50541658721
"FDN15","OUT035",2393.61199888017
"FDL43","OUT018",977.087888412642
"NCT18","OUT049",2975.52152014349
"NCB31","OUT013",4096.41002025813
"FDK57","OUT035",2036.12409336872
"FDY04","OUT019",750.471721502663
"NCP54","OUT046",1931.12124845744
"FDF41","OUT013",3858.08251518415
"FDM01","OUT045",1625.21159329999
"FDW03","OUT045",1667.40414486499
"FDF28","OUT045",1938.22030729661
"FDY37","OUT017",2423.78985545321
"FDQ03","OUT017",3880.87294739974
"FDP51","OUT027",3402.84565209127
"FDJ40","OUT017",1913.87463811032
"FDC32","OUT049",1599.86151606762
"DRI49","OUT027",2726.25147751699
"NCW54","OUT017",992.395950214351
"FDF09","OUT017",772.188775885868
"FDP45","OUT018",3706.44706306867
"DRJ23","OUT018",2683.17793769723
"FDS59","OUT017",1928.74250489155
"FDY08","OUT046",2264.62866877648
"FDX16","OUT049",2460.07963312672
"FDY16","OUT018",2687.56288847307
"FDK32","OUT035",2637.8806319902
"FDQ22","OUT013",710.559878131229
"NCC31","OUT018",2202.03985050522
"FDG58","OUT049",2585.57692538237
"DRF48","OUT013",3018.8881387787
"DRH36","OUT049",1277.89299211776
"NCR30","OUT035",1345.26698907503
"FDB03","OUT019",1933.18819571451
"FDZ28","OUT027",3494.10069709079
"FDR35","OUT017",3268.63927175327
"DRD15","OUT027",5106.85373349057
"FDJ33","OUT019",111.837262171242
"FDA56","OUT010",57.2429926963626
"FDP56","OUT046",829.276126673758
"NCT30","OUT046",792.983339095456
"FDK15","OUT017",1711.74886694675
"FDH44","OUT018",2130.89662521472
"FDV01","OUT013",2533.73156443819
"DRG03","OUT017",2534.56372827473
"FDG50","OUT027",2902.48079445858
"FDR16","OUT010",1523.53500839542
"FDZ60","OUT046",1720.75393626858
"DRG03","OUT045",2401.87403650482
"FDS56","OUT018",3921.53699471216
"FDU33","OUT045",726.498938189823
"DRD27","OUT035",1734.89083377095
"FDW22","OUT046",3570.04451081168
"DRA24","OUT045",2572.00984940037
"FDF38","OUT049",806.901478181826
"FDX48","OUT013",2540.00303953339
"FDS58","OUT018",2335.33742953727
"FDC32","OUT046",1506.08707702527
"NCQ29","OUT045",4021.47154415946
"DRK39","OUT018",1075.76003708638
"NCS38","OUT017",1896.09097433749
"DRO47","OUT013",1792.59189004946
"DRG27","OUT027",2152.28949647121
"FDC57","OUT027",4537.42086072493
"FDS55","OUT046",2365.78081419625
"NCJ06","OUT018",1615.88524328721
"FDO01","OUT019",230.314906953481
"NCM55","OUT045",2870.28361033128
"FDC52","OUT049",2590.64222972649
"FDQ15","OUT045",1266.8804519938
"NCT30","OUT027",2222.48683052416
"NCR42","OUT027",1997.5725970633
"FDD28","OUT035",1103.26632062174
"FDQ34","OUT049",1747.15517511586
"FDZ12","OUT027",3726.76359517341
"DRE13","OUT019",-507.397955678566
"NCN07","OUT019",208.381822180783
"FDM28","OUT035",3019.89070483838
"FDI10","OUT017",2867.02769598572
"FDQ25","OUT013",2790.08635260469
"FDA38","OUT010",1935.70286128934
"DRI13","OUT049",3502.92374654173
"FDY20","OUT027",2944.63605339329
"NCZ53","OUT035",3103.17728490974
"NCM31","OUT013",2309.14818352954
"DRB01","OUT017",3082.75392707889
"DRF37","OUT046",4104.84394661681
"NCF42","OUT049",2870.64042495861
"FDF16","OUT018",2098.87177202665
"FDB41","OUT013",864.271932227029
"FDR34","OUT013",3658.55097205478
"FDR15","OUT018",2264.47359650723
"NCV42","OUT019",-117.63951666615
"FDW51","OUT035",3528.60491164907
"FDU36","OUT017",1664.88409020746
"FDX60","OUT049",1400.82502066975
"FDY03","OUT035",1991.29035093139
"FDW55","OUT045",3900.79891037225
"FDT01","OUT010",1470.30458838549
"FDG58","OUT013",2534.35198839361
"FDK21","OUT017",4034.34555811183
"NCS41","OUT019",989.030783944799
"FDS10","OUT045",2835.65001641285
"NCT53","OUT046",2621.40091612355
"FDJ28","OUT018",2757.9079473626
"FDX44","OUT045",1367.83534077207
"FDT20","OUT018",395.430975830993
"FDO44","OUT017",1862.43077774142
"NCX17","OUT049",3760.69206392814
"FDY01","OUT017",1974.50538646799
"FDJ12","OUT027",4796.48712533221
"DRK35","OUT018",336.141230730013
"FDD47","OUT019",801.882283742902
"NCM53","OUT035",1822.20978147878
"FDO45","OUT013",1481.32553499791
"NCM42","OUT010",-149.478012406824
"FDE04","OUT046",2913.85880984291
"NCI30","OUT027",5324.31699793365
"FDZ19","OUT013",2814.29671546163
"FDW57","OUT013",2879.88713950535
"FDA25","OUT013",1704.98284848535
"FDT22","OUT046",974.452431241849
"FDP51","OUT013",1968.08707475632
"FDD48","OUT027",3306.2354250969
"FDY39","OUT035",3098.93577028448
"FDO48","OUT010",1659.45658999644
"FDD23","OUT027",4436.83880239994
"DRN35","OUT027",2066.06448021335
"FDT01","OUT035",3530.55156622523
